dayoftheyear,open,high,low,close,WLLDE
516,2269.96,2276.96,2265.01,2271.31,2268.42
517,2267.78,2271.78,2257.02,2265.20,2271.47
518,2267.88,2284.63,2266.68,2280.07,2281.18
519,2288.88,2299.55,2288.88,2298.37,2292.13
520,2298.63,2300.99,2294.08,2296.68,2295.31
521,2299.02,2299.02,2291.62,2294.69,2291.36
522,2286.01,2286.01,2268.04,2280.90,2284.28
523,2274.02,2279.09,2267.21,2278.87,2280.25
524,2285.59,2289.14,2272.44,2279.55,2280.47
525,2276.69,2283.97,2271.65,2280.85,2284.89
526,2288.54,2298.31,2287.88,2297.42,2291.43
527,2294.28,2296.18,2288.57,2292.56,2293.49
528,2295.87,2299.40,2290.16,2293.08,2294.07
529,2289.55,2295.91,2285.38,2294.67,2298.23
530,2296.70,2311.08,2296.61,2307.87,2306.92
531,2312.27,2319.23,2311.10,2316.10,2317.06
532,2321.72,2331.58,2321.42,2328.25,2327.57
533,2326.12,2337.58,2322.17,2337.58,2337.67
534,2335.58,2351.30,2334.81,2349.25,2345.23
535,2349.64,2351.31,2338.87,2347.22,2348.96
536,2343.01,2351.16,2339.58,2351.16,2353.98
537,2354.91,2366.71,2354.91,2365.38,2360.60
538,2361.11,2365.13,2358.34,2362.82,2363.39
539,2367.50,2368.26,2355.09,2363.81,2364.68
540,2355.73,2367.34,2352.87,2367.34,2366.81
541,2365.23,2371.54,2361.87,2369.75,2368.48
542,2366.08,2367.79,2358.96,2363.64,2373.69
543,2380.13,2400.98,2380.13,2395.96,2383.32
544,2394.75,2394.75,2380.17,2381.92,2384.59
545,2380.92,2383.89,2375.39,2383.12,2380.83
546,2375.23,2378.80,2367.98,2375.31,2375.33
547,2370.74,2375.12,2365.51,2368.39,2369.20
548,2369.81,2373.09,2361.01,2362.98,2365.60
549,2363.49,2369.08,2354.54,2364.87,2366.74
550,2372.52,2376.86,2363.04,2372.60,2370.35
551,2371.56,2374.42,2368.52,2373.47,2371.46
552,2368.55,2368.55,2358.18,2365.45,2372.99
553,2370.34,2390.01,2368.94,2385.26,2378.85
554,2387.71,2388.10,2377.18,2381.38,2380.59
555,2383.71,2385.71,2377.64,2378.25,2376.76
556,2378.24,2379.55,2369.66,2373.47,2366.90
557,2379.32,2381.93,2341.90,2344.02,2353.54
558,2343.00,2351.81,2336.45,2348.45,2347.61
559,2345.97,2358.92,2342.13,2345.96,2345.91
560,2350.42,2356.22,2335.74,2343.98,2344.63
561,2329.11,2344.90,2322.25,2341.59,2347.18
562,2339.79,2363.78,2337.63,2358.57,2354.92
563,2356.54,2363.36,2352.94,2361.13,2361.47
564,2361.31,2370.42,2358.58,2368.06,2364.36
565,2364.82,2370.35,2362.60,2362.72,2362.89
566,2362.34,2365.87,2344.73,2358.84,2360.21
567,2354.76,2360.53,2350.72,2360.16,2358.12
568,2366.59,2378.36,2350.52,2352.95,2356.10
569,2353.79,2364.16,2348.90,2357.49,2356.02
570,2356.59,2363.76,2350.74,2355.54,2356.22
571,2357.16,2366.37,2351.50,2357.16,2355.46
572,2353.92,2355.22,2337.25,2353.78,2351.60
573,2352.15,2352.72,2341.18,2344.93,2343.85
574,2341.98,2348.26,2328.95,2328.95,2339.06
575,2332.62,2349.14,2332.51,2349.01,2342.04
576,2342.53,2348.35,2334.54,2342.19,2342.89
577,2346.79,2352.63,2335.05,2338.17,2344.20
578,2342.69,2361.37,2340.91,2355.84,2350.12
579,2354.74,2356.18,2344.51,2348.69,2357.65
580,2370.33,2376.98,2369.19,2374.15,2371.29
581,2381.51,2392.48,2381.15,2388.61,2383.32
582,2388.98,2398.16,2386.78,2387.45,2387.36
583,2389.70,2392.10,2382.68,2388.77,2387.32
584,2393.68,2393.68,2382.36,2384.20,2386.68
585,2388.50,2394.49,2384.83,2388.33,2388.03
586,2391.05,2392.93,2385.82,2391.17,2389.45
587,2386.50,2389.82,2379.75,2388.13,2389.63
588,2389.79,2391.43,2380.35,2389.52,2391.97
589,2392.37,2399.29,2389.38,2399.29,2396.45
590,2399.94,2401.36,2393.92,2399.38,2398.38
591,2401.58,2403.87,2392.44,2396.92,2398.13
592,2396.79,2399.74,2392.79,2399.63,2397.41
593,2394.84,2395.72,2381.74,2394.44,2395.24
594,2392.44,2392.44,2387.19,2390.90,2395.12
595,2393.98,2404.05,2393.94,2402.32,2397.13
596,2404.55,2405.77,2396.05,2400.67,2388.91
597,2382.95,2384.87,2356.21,2357.03,2372.29
598,2354.69,2375.74,2352.72,2365.72,2369.96
599,2371.37,2389.06,2370.43,2381.73,2380.61
600,2387.21,2395.46,2386.92,2394.02,2391.43
601,2397.04,2400.85,2393.88,2398.42,2398.77
602,2401.41,2405.58,2397.99,2404.39,2405.53
603,2409.54,2418.71,2408.01,2415.07,2411.95
604,2414.50,2416.68,2412.20,2415.82,2414.36
605,2411.67,2415.26,2409.43,2412.91,2414.10
606,2415.63,2415.99,2403.59,2411.80,2417.65
607,2415.65,2430.06,2413.54,2430.06,2427.41
608,2431.28,2440.23,2427.71,2439.07,2434.76
609,2437.83,2439.55,2434.32,2436.10,2434.81
610,2431.92,2436.21,2428.12,2429.33,2432.40
611,2432.03,2435.28,2424.75,2433.14,2432.45
612,2434.27,2439.27,2427.94,2433.79,2432.83
613,2436.39,2446.20,2415.70,2431.77,2432.06
614,2425.88,2430.38,2419.97,2429.39,2433.08
615,2434.15,2441.49,2431.28,2440.35,2436.51
616,2443.75,2443.75,2428.34,2437.92,2436.71
617,2424.14,2433.95,2418.53,2432.46,2435.02
618,2431.24,2433.15,2422.88,2433.15,2438.18
619,2442.55,2453.82,2441.79,2453.46,2443.16
620,2450.66,2450.66,2436.60,2437.03,2440.37
621,2439.31,2442.23,2430.74,2435.61,2436.46
622,2437.40,2441.62,2433.27,2434.50,2435.95
623,2434.65,2441.40,2431.11,2438.30,2436.77
624,2443.32,2450.42,2437.03,2439.07,2434.03
625,2436.34,2440.15,2419.38,2419.38,2429.94
626,2428.70,2442.97,2428.02,2440.69,2429.84
627,2442.38,2442.73,2405.70,2419.70,2426.00
628,2429.20,2432.71,2421.65,2423.41,2424.82
629,2431.39,2439.17,2428.69,2429.01,2427.46
630,2430.78,2434.90,2422.05,2432.54,2425.60
631,2423.44,2424.28,2407.70,2409.75,2420.33
632,2413.52,2426.92,2413.52,2425.18,2422.36
633,2424.51,2432.00,2422.27,2427.43,2426.41
634,2427.35,2429.30,2412.79,2425.53,2431.08
635,2435.75,2445.76,2435.75,2443.25,2440.11
636,2444.99,2449.32,2441.69,2447.83,2449.04
637,2449.16,2463.54,2446.69,2459.27,2455.92
638,2459.50,2462.82,2457.16,2459.14,2459.65
639,2455.88,2460.92,2450.34,2460.61,2463.85
640,2463.85,2473.83,2463.85,2473.83,2469.95
641,2475.56,2477.62,2468.43,2473.45,2472.69
642,2467.40,2472.54,2465.06,2472.54,2472.34
643,2472.04,2473.10,2466.32,2469.91,2472.71
644,2477.88,2481.24,2474.91,2477.13,2475.32
645,2479.97,2481.69,2474.94,2477.83,2476.55
646,2482.76,2484.04,2459.93,2475.42,2475.07
647,2469.12,2473.53,2464.66,2472.10,2472.86
648,2475.94,2477.96,2468.53,2470.30,2472.66
649,2477.10,2478.51,2471.14,2476.35,2474.88
650,2480.38,2480.38,2466.48,2477.57,2475.68
651,2476.03,2476.03,2468.85,2472.16,2475.06
652,2476.88,2480.00,2472.08,2476.83,2476.64
653,2477.14,2480.95,2475.88,2480.91,2477.84
654,2478.35,2490.87,2470.32,2474.92,2474.77
655,2465.35,2474.41,2462.08,2474.02,2464.69
656,2465.38,2465.38,2437.75,2438.21,2450.05
657,2441.04,2448.09,2437.85,2441.32,2448.64
658,2454.96,2468.22,2454.96,2465.84,2458.68
659,2468.66,2468.90,2461.61,2464.61,2463.46
660,2468.63,2474.93,2463.86,2468.11,2456.37
661,2462.95,2465.02,2430.01,2430.01,2439.39
662,2427.64,2440.27,2420.69,2425.55,2430.00
663,2425.50,2430.58,2417.35,2428.37,2434.20
664,2433.75,2454.77,2433.67,2452.51,2443.14
665,2444.88,2448.91,2441.42,2444.04,2444.20
666,2447.91,2450.39,2436.19,2438.97,2441.86
667,2444.72,2453.96,2442.22,2443.05,2442.56
668,2447.35,2449.12,2439.03,2444.24,2444.80
669,2431.94,2449.19,2428.20,2446.30,2449.38
670,2446.06,2460.31,2443.77,2457.59,2458.44
671,2462.65,2475.01,2462.65,2471.65,2467.93
672,2474.42,2480.38,2473.85,2476.55,2469.71
673,2470.35,2471.97,2446.55,2457.85,2464.96
674,2463.83,2469.64,2459.20,2465.54,2463.90
675,2468.06,2468.62,2460.29,2465.10,2464.99
676,2462.25,2467.11,2459.40,2461.43,2470.21
677,2474.52,2488.95,2474.52,2488.11,2483.23
678,2491.94,2496.77,2490.37,2496.48,2493.54
679,2493.89,2498.37,2492.14,2498.37,2496.89
680,2494.56,2498.43,2491.35,2495.62,2497.73
681,2495.67,2500.23,2493.16,2500.23,2500.18
682,2502.51,2508.32,2499.92,2503.87,2503.50
683,2506.29,2507.84,2503.19,2506.65,2505.87
684,2506.84,2508.85,2496.67,2508.24,2505.61
685,2507.16,2507.16,2499.00,2500.60,2502.89
686,2497.26,2503.47,2496.54,2502.22,2500.54
687,2499.39,2502.54,2488.03,2496.66,2498.61
688,2501.04,2503.51,2495.12,2496.84,2499.98
689,2503.30,2511.75,2495.91,2507.04,2505.43
690,2503.41,2510.81,2502.93,2510.06,2511.80
691,2509.96,2519.44,2507.99,2519.36,2519.57
692,2521.20,2529.23,2520.40,2529.12,2527.70
693,2530.34,2535.13,2528.85,2534.58,2534.10
694,2533.48,2540.53,2531.80,2537.74,2540.50
695,2540.86,2552.51,2540.02,2552.07,2547.01
696,2547.44,2549.41,2543.79,2549.33,2548.48
697,2551.39,2551.82,2541.60,2544.73,2547.91
698,2549.99,2555.23,2544.86,2550.64,2550.30
699,2550.62,2555.24,2547.95,2555.24,2552.63
700,2552.88,2555.33,2548.31,2550.93,2552.74
701,2555.66,2557.65,2552.09,2553.17,2554.02
702,2555.57,2559.47,2552.64,2557.64,2556.87
703,2557.17,2559.71,2554.69,2559.36,2559.29
704,2562.87,2564.11,2559.67,2561.26,2561.39
705,2553.39,2562.36,2547.92,2562.10,2565.04
706,2567.56,2575.44,2567.56,2575.21,2568.82
707,2578.08,2578.29,2564.33,2564.98,2568.00
708,2568.66,2572.18,2565.58,2569.13,2565.18
709,2566.52,2567.40,2544.00,2557.15,2562.04
710,2560.08,2567.07,2559.80,2560.40,2565.39
711,2570.26,2582.98,2565.94,2581.07,2573.02
712,2577.75,2580.03,2568.25,2572.83,2575.15
713,2575.99,2578.29,2572.15,2575.26,2576.05
714,2583.21,2588.40,2574.92,2579.36,2578.59
715,2579.46,2581.11,2566.17,2579.85,2581.90
716,2581.93,2588.42,2576.77,2587.84,2586.49
717,2587.47,2593.38,2585.66,2591.13,2589.89
718,2592.11,2597.02,2584.35,2590.64,2591.29
719,2588.71,2595.47,2585.02,2594.38,2590.55
720,2584.00,2586.50,2566.33,2584.62,2586.63
721,2580.18,2583.81,2575.57,2582.30,2583.77
722,2576.53,2587.66,2574.48,2584.84,2582.06
723,2577.75,2579.66,2566.56,2578.87,2577.28
724,2569.45,2572.84,2557.45,2564.62,2574.41
725,2572.95,2590.09,2572.95,2585.64,2578.63
726,2582.94,2583.96,2577.62,2578.85,2581.52
727,2579.49,2584.64,2578.24,2582.14,2586.09
728,2589.17,2601.19,2589.17,2599.03,2593.88
729,2600.31,2600.94,2595.23,2597.08,2598.45
730,2600.42,2604.21,2600.42,2602.42,2601.71
731,2602.66,2606.41,2598.87,2601.42,2608.62
732,2605.94,2627.69,2605.44,2627.04,2620.50
733,2627.82,2634.89,2620.32,2626.07,2631.11
734,2633.93,2657.74,2633.93,2647.58,2639.97
735,2645.10,2650.62,2605.52,2642.22,2641.71
736,2657.19,2665.19,2639.03,2639.44,2637.64
737,2639.78,2648.72,2627.73,2629.57,2632.68
738,2626.24,2634.41,2624.75,2629.27,2632.48
739,2628.38,2640.99,2626.53,2636.98,2639.25
740,2646.21,2651.65,2644.10,2651.50,2649.68
741,2652.19,2660.33,2651.47,2659.99,2658.12
742,2661.73,2669.72,2659.78,2664.11,2661.87
743,2667.59,2671.88,2662.85,2662.85,2660.97
744,2665.87,2668.09,2652.01,2652.01,2662.24
745,2660.63,2679.63,2659.14,2675.81,2673.26
746,2685.92,2694.97,2685.92,2690.16,2682.75
747,2692.71,2694.44,2680.74,2681.47,2682.87
748,2688.18,2691.01,2676.11,2679.25,2681.61
749,2683.02,2692.64,2682.40,2684.57,2682.74
750,2684.22,2685.35,2678.13,2683.34,2682.78
751,2679.09,2682.74,2677.96,2680.50,2682.09
752,2682.10,2685.64,2678.91,2682.62,2683.00
753,2686.10,2687.66,2682.69,2687.54,2683.12
754,2689.15,2692.12,2673.61,2673.61,2684.17
755,2683.73,2695.89,2682.36,2695.81,2695.43
756,2697.85,2714.37,2697.77,2713.06,2711.21
757,2719.31,2729.29,2719.07,2723.99,2725.75
758,2731.33,2743.45,2727.92,2743.15,2738.76
759,2742.67,2748.51,2737.60,2747.71,2746.58
760,2751.15,2759.14,2747.86,2751.29,2750.02
761,2745.55,2750.80,2736.06,2748.23,2755.03
762,2752.97,2767.56,2752.78,2767.56,2767.15
763,2770.18,2787.85,2769.64,2786.24,2778.57
764,2798.96,2807.54,2768.64,2776.42,2785.51
765,2784.99,2807.04,2778.38,2802.56,2794.90
766,2802.40,2805.83,2792.56,2798.03,2802.60
767,2802.60,2810.33,2798.08,2810.30,2813.57
768,2809.16,2833.03,2808.12,2832.97,2827.84
769,2835.05,2842.24,2830.59,2839.13,2836.19
770,2845.42,2852.97,2824.81,2837.54,2839.46
771,2846.24,2848.56,2830.94,2839.25,2847.37
772,2847.48,2872.87,2846.18,2872.87,2856.84
773,2867.23,2870.62,2851.48,2853.53,2848.98
774,2832.74,2837.75,2818.27,2822.43,2831.99
775,2832.41,2839.26,2813.04,2823.81,2821.62
776,2816.45,2835.96,2812.70,2821.98,2801.47
777,2808.92,2808.92,2759.97,2762.13,2749.14
778,2741.06,2763.39,2638.17,2648.94,2694.96
779,2614.78,2701.04,2593.07,2695.14,2679.19
780,2690.95,2727.67,2681.33,2681.66,2657.35
781,2685.01,2685.27,2580.56,2581.00,2621.65
782,2601.78,2638.67,2532.69,2619.55,2623.28
783,2636.75,2672.61,2622.45,2656.00,2647.90
784,2646.27,2668.84,2637.08,2662.94,2670.73
785,2651.21,2702.10,2648.87,2698.63,2697.44
786,2713.46,2731.51,2689.82,2731.20,2720.35
787,2727.14,2754.42,2725.11,2732.22,2725.57
788,2722.99,2737.60,2706.76,2716.26,2716.63
789,2720.53,2747.75,2701.29,2701.33,2708.60
790,2710.42,2731.26,2697.77,2703.96,2717.11
791,2715.80,2747.76,2713.74,2747.30,2742.71
792,2757.37,2780.64,2753.78,2779.60,2757.81
793,2780.45,2789.15,2744.22,2744.28,2742.90
794,2753.78,2761.52,2713.54,2713.83,2714.16
795,2715.22,2730.89,2659.65,2677.67,2693.95
796,2658.89,2696.25,2647.32,2691.25,2697.49
797,2681.06,2728.09,2675.75,2720.94,2714.17
798,2730.18,2732.08,2711.26,2728.12,2725.13
799,2710.18,2730.60,2701.74,2726.80,2732.08
800,2732.75,2740.45,2722.65,2738.97,2748.70
801,2752.91,2786.57,2751.54,2786.57,2771.13
802,2790.54,2796.98,2779.26,2783.02,2776.56
803,2792.31,2801.90,2758.68,2765.31,2765.81
804,2774.06,2777.11,2744.38,2749.48,2754.10
805,2754.27,2763.03,2741.47,2747.33,2748.36
806,2750.57,2761.85,2749.97,2752.01,2740.09
807,2741.38,2741.38,2694.59,2712.92,2724.42
808,2715.05,2724.22,2710.05,2716.94,2713.18
809,2714.99,2739.14,2709.79,2711.93,2692.18
810,2691.36,2695.68,2641.59,2643.69,2650.13
811,2646.71,2657.67,2585.89,2588.26,2624.13
812,2619.35,2661.36,2601.81,2658.55,2628.26
813,2667.57,2674.78,2596.12,2612.62,2621.93
814,2611.30,2632.65,2593.06,2605.00,2616.53
815,2614.41,2659.07,2609.72,2640.87,2616.17
816,2633.45,2638.30,2553.80,2581.88,2607.19
817,2592.17,2619.14,2575.49,2614.45,2616.67
818,2584.04,2649.86,2573.61,2644.69,2637.87
819,2657.36,2672.08,2649.58,2662.84,2640.71
820,2645.82,2656.88,2586.27,2604.47,2624.06
821,2617.18,2653.55,2610.79,2613.16,2624.63
822,2638.41,2665.45,2635.78,2656.87,2641.22
823,2643.89,2661.43,2639.25,2642.19,2650.35
824,2653.83,2674.72,2653.83,2663.99,2657.18
825,2676.90,2680.26,2645.05,2656.30,2664.73
826,2670.10,2686.49,2665.16,2677.84,2680.12
827,2692.74,2713.34,2692.05,2706.39,2697.59
828,2710.11,2717.49,2703.63,2708.64,2701.63
829,2701.16,2702.84,2681.90,2693.13,2690.85
830,2692.56,2693.94,2660.61,2670.14,2675.79
831,2675.40,2682.86,2657.99,2670.29,2661.47
832,2680.80,2683.55,2617.32,2634.56,2646.97
833,2634.92,2645.30,2612.67,2639.40,2647.20
834,2651.65,2676.48,2647.16,2666.94,2659.13
835,2675.47,2677.35,2659.01,2669.91,2662.14
836,2682.51,2682.87,2648.04,2648.05,2655.09
837,2642.96,2655.27,2625.41,2654.80,2648.27
838,2654.24,2660.87,2631.70,2635.67,2640.45
839,2628.08,2637.14,2594.62,2629.73,2641.86
840,2621.45,2670.93,2615.32,2663.42,2656.89
841,2680.34,2683.35,2664.70,2672.63,2669.62
842,2670.26,2676.34,2655.20,2671.92,2679.90
843,2678.12,2701.27,2674.14,2697.79,2697.82
844,2705.02,2726.11,2704.54,2723.07,2716.38
845,2722.70,2732.86,2717.45,2727.72,2725.34
846,2738.47,2742.10,2725.47,2730.13,2724.46
847,2718.59,2718.59,2701.91,2711.45,2719.51
848,2712.62,2727.76,2712.17,2722.46,2719.23
849,2719.71,2731.96,2711.36,2720.13,2719.16
850,2717.35,2719.50,2709.18,2712.97,2720.29
851,2735.39,2739.19,2725.70,2733.01,2725.67
852,2738.34,2742.24,2721.88,2724.44,2728.29
853,2713.98,2733.33,2709.54,2733.29,2729.28
854,2730.94,2731.97,2707.38,2727.76,2726.00
855,2723.60,2727.36,2714.99,2721.33,2715.87
856,2705.11,2710.67,2676.81,2689.86,2707.70
857,2702.43,2729.34,2702.43,2724.01,2711.71
858,2720.98,2722.50,2700.68,2705.27,2717.86
859,2718.70,2736.93,2718.70,2734.62,2730.65
860,2741.67,2749.16,2740.54,2746.87,2743.80
861,2748.46,2752.61,2739.51,2748.80,2754.22
862,2753.25,2772.39,2748.46,2772.35,2765.49
863,2774.84,2779.90,2760.16,2770.37,2772.53
864,2765.84,2779.39,2763.59,2779.03,2777.65
865,2780.18,2790.21,2780.17,2782.00,2781.76
866,2785.60,2789.80,2778.78,2786.85,2782.51
867,2787.94,2791.47,2774.65,2775.63,2780.35
868,2783.21,2789.06,2776.52,2782.49,2779.97
869,2777.78,2782.81,2761.73,2779.66,2778.12
870,2765.79,2774.99,2757.12,2773.75,2772.54
871,2752.01,2765.05,2743.19,2762.59,2766.57
872,2769.73,2774.86,2763.91,2767.32,2761.70
873,2769.28,2769.28,2744.39,2749.76,2754.43
874,2760.79,2764.17,2752.68,2754.88,2743.81
875,2742.94,2742.94,2698.67,2717.07,2728.20
876,2722.12,2732.91,2715.60,2723.06,2717.01
877,2728.45,2746.09,2699.38,2699.63,2710.72
878,2698.69,2724.34,2691.99,2716.31,2713.46
879,2727.13,2743.26,2718.03,2718.37,2719.02
880,2704.95,2727.26,2698.95,2726.71,2721.48
881,2733.27,2736.58,2711.16,2713.22,2724.11
882,2724.19,2737.83,2716.02,2736.61,2738.05
883,2737.68,2764.41,2733.52,2759.82,2759.59
884,2775.62,2784.65,2770.73,2784.17,2778.40
885,2788.56,2795.58,2786.24,2793.84,2785.59
886,2779.82,2785.91,2770.77,2774.02,2785.98
887,2783.14,2799.22,2781.53,2798.29,2793.04
888,2796.93,2804.53,2791.69,2801.31,2799.20
889,2797.36,2801.19,2793.39,2798.43,2802.39
890,2789.34,2814.19,2789.24,2809.55,2807.81
891,2811.35,2816.76,2805.89,2815.62,2810.31
892,2809.37,2812.05,2799.77,2804.49,2806.82
893,2804.55,2809.70,2800.01,2801.83,2805.00
894,2799.17,2808.61,2795.14,2806.98,2810.40
895,2820.68,2829.99,2811.12,2820.40,2823.24
896,2817.73,2848.03,2817.73,2846.07,2835.23
897,2835.49,2845.57,2835.26,2837.44,2833.01
898,2842.35,2843.17,2808.34,2818.82,2820.31
899,2819.00,2821.74,2798.11,2802.60,2811.58
900,2809.73,2824.46,2808.06,2816.29,2812.90
901,2821.17,2825.83,2805.85,2813.36,2818.06
902,2800.48,2829.91,2796.34,2827.22,2827.52
903,2829.62,2840.38,2827.37,2840.35,2839.27
904,2840.29,2853.29,2835.98,2850.40,2849.27
905,2855.92,2863.43,2855.92,2858.45,2855.39
906,2856.79,2862.44,2853.09,2857.70,2855.61
907,2857.19,2862.48,2851.98,2853.58,2848.68
908,2838.90,2842.20,2825.81,2833.28,2836.61
909,2835.46,2843.40,2819.88,2821.93,2830.10
910,2827.88,2843.11,2826.58,2839.96,2830.31
911,2827.95,2827.95,2802.49,2818.37,2830.29
912,2831.44,2850.49,2831.44,2840.69,2838.20
913,2838.32,2855.63,2833.73,2850.13,2848.82
914,2853.93,2859.76,2850.62,2857.05,2856.31
915,2861.51,2873.23,2861.32,2862.96,2860.55
916,2860.99,2867.54,2856.05,2861.82,2861.28
917,2860.29,2868.78,2854.03,2856.98,2864.16
918,2862.35,2876.16,2862.35,2874.69,2876.15
919,2884.69,2898.25,2884.69,2896.74,2890.76
920,2901.45,2903.77,2893.50,2897.52,2900.50
921,2900.62,2916.50,2898.40,2914.04,2905.79
922,2908.94,2912.46,2895.22,2901.13,2903.98
923,2898.37,2906.32,2891.73,2901.52,2900.22
924,2896.96,2900.18,2885.13,2896.72,2895.38
925,2891.59,2894.21,2876.92,2888.60,2887.87
926,2888.64,2892.05,2867.29,2878.05,2879.77
927,2868.26,2883.81,2864.12,2871.68,2875.82
928,2881.39,2886.93,2875.94,2877.13,2878.94
929,2871.57,2892.52,2866.78,2887.89,2885.58
930,2888.29,2894.65,2879.20,2888.92,2892.45
931,2896.85,2906.76,2896.39,2904.18,2899.49
932,2906.38,2908.30,2895.77,2904.98,2900.27
933,2903.83,2904.65,2886.16,2888.80,2897.75
934,2890.74,2911.17,2890.43,2904.31,2902.53
935,2906.60,2912.36,2903.82,2907.95,2912.64
936,2919.73,2934.80,2919.73,2930.75,2923.52
937,2936.76,2940.91,2927.11,2929.67,2926.04
938,2921.83,2923.79,2912.63,2919.37,2920.82
939,2921.75,2923.95,2913.70,2915.56,2914.67
940,2916.98,2931.15,2903.28,2905.97,2911.06
941,2911.65,2927.22,2909.27,2914.00,2912.56
942,2910.03,2920.53,2907.50,2913.98,2916.60
943,2926.29,2937.06,2917.91,2924.59,2921.34
944,2923.80,2931.42,2919.37,2923.43,2922.95
945,2931.69,2939.86,2921.36,2925.51,2917.67
946,2919.35,2919.78,2883.92,2901.61,2903.66
947,2902.54,2909.64,2869.29,2885.57,2890.33
948,2877.53,2889.45,2862.08,2884.43,2880.46
949,2882.51,2894.83,2874.27,2880.34,2853.02
950,2873.90,2874.02,2784.86,2785.68,2797.73
951,2776.87,2795.14,2710.51,2728.37,2758.30
952,2770.54,2775.77,2729.44,2767.13,2756.53
953,2763.83,2775.99,2749.03,2750.79,2770.28
954,2767.05,2813.46,2766.91,2809.92,2792.25
955,2811.67,2816.94,2781.81,2809.21,2795.80
956,2802.00,2806.04,2755.18,2768.78,2779.19
957,2775.66,2797.77,2760.27,2767.78,2765.59
958,2773.94,2778.94,2749.22,2755.88,2751.84
959,2721.03,2753.59,2691.43,2740.69,2723.70
960,2737.87,2742.59,2651.89,2656.10,2692.16
961,2674.88,2722.70,2667.84,2705.57,2681.49
962,2667.86,2692.38,2628.16,2658.69,2666.77
963,2682.65,2706.85,2603.54,2641.25,2660.57
964,2640.68,2685.43,2635.34,2682.63,2681.07
965,2705.60,2736.69,2705.60,2711.74,2709.36
966,2717.58,2741.67,2708.85,2740.37,2727.00
967,2745.45,2756.55,2700.44,2723.06,2731.72
968,2726.37,2744.27,2717.94,2738.31,2741.75
969,2738.40,2756.82,2737.08,2755.45,2766.05
970,2774.13,2815.15,2774.13,2813.89,2793.85
971,2806.38,2814.75,2794.99,2806.83,2797.12
972,2794.10,2794.10,2764.24,2781.01,2772.93
973,2773.93,2775.99,2722.00,2726.22,2740.61
974,2730.05,2754.60,2714.98,2722.18,2720.90
975,2737.90,2746.80,2685.75,2701.58,2715.69
976,2693.52,2735.38,2670.75,2730.20,2722.87
977,2718.54,2746.75,2712.16,2736.27,2718.91
978,2730.74,2733.16,2681.09,2690.73,2689.81
979,2654.60,2669.44,2631.52,2641.89,2658.89
980,2657.74,2670.73,2649.82,2649.93,2646.48
981,2633.36,2647.55,2631.09,2632.56,2649.00
982,2649.97,2674.35,2649.97,2673.45,2667.57
983,2663.75,2682.53,2655.89,2682.17,2695.12
984,2691.45,2744.00,2684.38,2743.79,2725.49
985,2736.97,2753.75,2722.94,2737.80,2744.29
986,2737.76,2760.88,2732.76,2760.17,2758.92
987,2790.50,2800.18,2773.38,2790.37,2755.68
988,2782.43,2785.93,2697.18,2700.06,2720.37
989,2663.51,2696.15,2621.53,2695.95,2683.27
990,2691.26,2708.54,2623.14,2633.08,2652.18
991,2630.86,2647.51,2583.23,2637.72,2639.20
992,2664.44,2674.35,2621.30,2636.78,2640.84
993,2658.23,2685.44,2650.26,2651.07,2644.89
994,2658.70,2670.19,2637.27,2650.54,2633.92
995,2629.68,2635.07,2593.84,2599.95,2598.93
996,2590.75,2601.13,2530.54,2545.94,2561.41
997,2559.90,2573.99,2528.71,2546.16,2535.75
998,2547.05,2585.29,2488.96,2506.96,2504.85
999,2496.77,2509.63,2441.18,2467.42,2463.46
1000,2465.38,2504.41,2408.55,2416.62,2418.76
1001,2400.56,2410.34,2351.10,2351.10,2404.68
1002,2363.12,2467.76,2346.58,2467.70,2443.70
1003,2442.50,2489.10,2397.94,2488.83,2478.46
1004,2498.77,2520.27,2472.89,2485.74,2491.46
1005,2498.94,2509.24,2482.82,2506.85,2499.65
1006,2476.96,2519.49,2467.47,2510.03,2494.35
1007,2491.92,2493.14,2443.96,2447.89,2489.16
1008,2474.33,2538.07,2474.33,2531.94,2516.91
1009,2535.61,2566.16,2524.56,2549.69,2548.87
1010,2568.11,2579.82,2547.56,2574.41,2570.08
1011,2580.00,2595.32,2568.89,2584.96,2584.23
1012,2573.51,2597.82,2562.02,2596.64,2592.34
1013,2588.11,2596.27,2577.40,2596.26,2593.19
1014,2580.31,2589.32,2570.41,2582.61,2594.38
1015,2585.10,2613.08,2585.10,2610.30,2605.58
1016,2614.75,2625.76,2612.68,2616.10,2620.25
1017,2609.28,2645.06,2606.36,2635.96,2638.35
1018,2651.27,2675.47,2647.58,2670.71,2649.96
1019,2657.88,2657.88,2617.27,2632.90,2643.82
1020,2643.48,2653.19,2612.86,2638.70,2640.36
1021,2638.84,2647.20,2627.01,2642.33,2646.57
1022,2657.44,2672.38,2657.33,2664.76,2652.46
1023,2644.97,2644.97,2624.06,2643.85,2649.36
1024,2644.89,2650.93,2631.05,2640.00,2654.19
1025,2653.62,2690.44,2648.34,2681.05,2676.35
1026,2685.49,2708.95,2678.65,2704.10,2697.50
1027,2702.32,2716.66,2696.88,2706.53,2710.48
1028,2706.49,2724.99,2698.75,2724.87,2722.92
1029,2728.34,2738.98,2724.03,2737.70,2730.71
1030,2735.05,2738.08,2724.15,2731.61,2725.73
1031,2717.53,2719.32,2687.26,2706.05,2714.03
