dayoftheyear,open,high,low,close,WLLDE
1252,204.83,204.97,204.47,204.65,204.56
1253,204.83,204.92,204.29,204.75,205.19
1254,205.08,206.58,205.05,206.56,205.95
1255,207.28,207.30,205.83,206.38,206.01
1256,206.28,206.41,204.02,205.03,205.65
1257,204.38,205.56,204.06,205.42,206.25
1258,207.15,208.85,206.74,208.85,207.40
1259,206.09,208.18,206.07,206.94,207.71
1260,205.31,208.30,205.06,208.27,208.02
1261,208.35,208.83,207.58,208.24,208.70
1262,208.21,210.76,207.88,209.81,209.85
1263,211.53,211.99,210.35,211.58,210.97
1264,212.41,212.43,210.66,211.04,211.77
1265,211.91,213.51,211.57,213.48,212.59
1266,213.37,213.73,212.31,212.64,212.88
1267,212.75,213.72,212.03,212.72,213.34
1268,213.79,214.80,213.33,214.76,214.49
1269,215.73,216.00,214.61,215.82,215.45
1270,215.23,216.27,215.13,215.73,215.89
1271,216.82,217.53,216.03,216.30,216.26
1272,216.17,217.09,215.17,216.99,216.10
1273,218.01,218.24,214.17,215.17,214.54
1274,210.31,211.86,209.83,210.72,212.95
1275,212.21,214.45,211.65,213.96,213.36
1276,215.15,215.39,213.36,214.31,214.18
1277,212.93,215.17,212.26,215.07,214.02
1278,215.97,216.00,210.91,211.66,213.66
1279,212.69,215.35,212.55,214.86,215.50
1280,217.80,220.15,217.05,219.78,218.56
1281,222.42,222.46,219.18,220.50,220.60
1282,221.05,222.46,220.27,222.40,221.68
1283,221.41,222.65,220.81,221.45,222.39
1284,220.71,224.13,220.66,224.12,223.51
1285,225.36,226.10,223.57,224.16,224.65
1286,225.49,226.45,224.93,226.35,225.68
1287,224.77,226.98,224.50,226.06,226.24
1288,226.41,226.92,225.65,226.70,226.64
1289,225.60,227.22,225.36,226.79,227.26
1290,228.14,229.44,227.87,228.97,227.58
1291,228.46,228.94,224.04,226.84,225.79
1292,225.71,226.09,221.56,222.48,221.16
1293,214.18,216.66,212.81,213.90,214.87
1294,215.70,216.41,207.48,208.09,209.94
1295,209.38,212.83,207.63,209.16,206.21
1296,203.77,209.10,198.55,198.69,202.00
1297,191.92,200.16,191.47,198.84,201.81
1298,201.81,209.25,198.97,209.10,204.71
1299,209.77,212.18,200.60,202.40,205.95
1300,206.10,210.95,204.22,210.84,206.79
1301,205.50,209.04,202.99,204.43,204.41
1302,197.75,202.08,196.05,200.98,198.68
1303,186.94,194.36,185.61,187.02,193.52
1304,194.31,197.39,187.13,197.21,191.88
1305,192.61,193.96,186.21,188.62,186.35
1306,175.93,184.33,170.96,171.32,179.64
1307,180.74,187.90,172.10,185.84,176.77
1308,168.26,178.43,163.44,163.57,172.48
1309,169.53,178.15,164.04,175.98,171.91
1310,165.81,173.16,161.16,170.63,171.69
1311,169.75,177.28,165.82,171.65,169.71
1312,175.59,176.69,164.35,164.93,167.30
1313,165.49,168.68,159.69,165.05,168.80
1314,174.19,177.99,172.30,177.83,174.26
1315,178.56,183.49,174.26,176.51,178.72
1316,178.03,186.60,177.78,185.81,181.72
1317,180.99,184.46,178.79,179.41,182.57
1318,181.12,186.38,180.42,185.94,183.61
1319,185.63,189.05,183.19,184.35,182.50
1320,178.90,181.70,175.12,176.52,179.67
1321,175.48,184.06,175.22,180.10,179.20
1322,179.66,181.13,175.53,177.55,181.67
1323,184.43,191.37,183.18,190.24,186.94
1324,195.94,196.22,189.77,190.16,190.83
1325,191.86,194.78,189.94,194.20,193.23
1326,195.92,196.76,192.71,194.48,195.16
1327,193.65,196.96,192.44,196.58,198.27
1328,200.65,205.75,199.86,205.13,202.16
1329,201.86,205.10,200.54,202.78,204.20
1330,204.97,207.56,203.03,206.48,205.96
1331,209.30,209.63,205.34,208.45,206.79
1332,206.58,209.02,205.82,205.98,204.70
1333,203.91,204.45,197.16,198.38,202.22
1334,202.46,205.60,201.71,204.27,202.94
1335,205.06,207.63,203.43,203.83,204.69
1336,204.27,207.49,202.85,207.05,206.48
1337,209.32,209.75,207.69,208.71,207.31
1338,210.42,210.42,204.50,204.78,207.81
1339,209.32,212.98,208.31,212.04,209.92
1340,212.96,213.05,210.45,211.96,210.14
1341,207.69,209.79,204.96,205.98,208.40
1342,204.74,208.61,204.41,208.38,208.66
1343,210.53,213.15,209.96,210.75,210.48
1344,212.43,214.02,211.18,212.04,212.46
1345,214.77,215.66,213.42,214.77,214.85
1346,216.45,217.85,215.41,217.72,217.15
1347,216.39,220.69,216.16,219.66,217.62
1348,220.26,220.85,215.04,215.06,215.61
1349,215.59,217.48,209.83,212.37,214.03
1350,211.05,214.82,209.13,214.78,214.77
1351,211.83,216.24,211.40,216.18,216.81
1352,219.09,221.42,218.31,220.21,219.04
1353,220.47,222.55,219.51,219.65,220.77
1354,222.21,224.40,222.19,224.04,222.18
1355,224.09,224.77,221.09,221.60,222.30
1356,221.19,222.57,220.27,222.37,222.12
1357,225.95,226.15,221.52,221.76,222.24
1358,221.43,223.09,216.83,222.97,222.71
1359,221.83,226.05,221.78,222.69,223.66
1360,223.06,226.18,221.49,225.95,225.30
1361,225.08,227.00,224.63,226.62,226.77
1362,227.05,228.20,224.64,228.15,227.92
1363,228.76,229.93,227.88,229.17,228.56
1364,228.82,230.24,226.26,227.56,229.30
1365,228.72,232.67,228.15,232.08,231.45
1366,231.93,234.00,230.35,233.88,233.76
1367,233.02,236.42,232.83,235.57,235.35
1368,237.27,239.95,236.74,238.40,234.33
1369,234.47,235.85,226.53,226.59,230.38
1370,231.50,232.76,224.38,228.39,229.28
1371,225.06,231.84,224.12,231.17,231.48
1372,236.04,236.63,231.50,235.14,234.15
1373,236.64,237.70,235.02,235.88,235.69
1374,235.56,236.76,234.79,236.52,236.41
1375,238.89,239.15,234.75,236.48,237.33
1376,236.35,239.44,236.06,239.32,238.90
1377,240.92,243.60,240.37,241.35,239.37
1378,240.60,241.83,234.88,236.38,238.09
1379,236.47,238.93,233.89,238.63,236.73
1380,238.39,238.56,232.47,232.99,235.38
1381,232.75,235.54,230.21,235.53,236.44
1382,235.47,240.69,235.28,240.15,239.63
1383,240.19,243.95,239.65,242.96,242.68
1384,245.41,246.62,244.14,244.60,245.64
1385,247.77,251.14,247.75,250.62,248.53
1386,250.37,253.03,248.59,248.89,250.13
1387,250.22,252.20,248.78,252.17,251.96
1388,254.09,254.96,249.88,254.29,253.86
1389,254.15,256.28,251.46,256.03,254.06
1390,258.88,261.68,249.94,250.76,252.67
1391,248.23,252.95,245.16,252.54,252.32
1392,253.95,254.79,249.75,253.05,252.39
1393,250.26,251.97,247.93,251.33,252.14
1394,251.78,252.48,249.43,251.62,253.49
1395,252.26,259.39,251.01,258.75,256.03
1396,260.33,260.34,255.22,256.06,256.51
1397,256.55,257.89,254.65,256.96,254.85
1398,256.55,257.26,248.83,250.25,251.59
1399,246.40,249.20,243.76,247.87,249.91
1400,249.52,252.68,248.74,252.30,250.39
1401,251.51,252.03,248.79,249.09,250.67
1402,250.63,252.82,250.15,251.96,251.83
1403,249.99,253.84,248.83,253.28,254.20
1404,257.91,257.95,253.00,257.80,257.49
1405,259.94,262.02,259.81,261.28,260.43
1406,260.77,262.34,260.03,262.25,262.14
1407,262.73,263.35,261.84,262.90,263.52
1408,262.70,266.71,262.06,266.38,264.47
1409,265.84,266.61,261.15,263.30,263.53
1410,263.60,263.80,258.65,262.18,261.48
1411,261.01,262.31,256.67,257.21,260.47
1412,259.38,264.63,259.33,263.68,262.24
1413,264.46,266.56,263.34,264.28,263.91
1414,264.90,265.18,262.58,263.97,264.98
1415,265.69,267.54,264.01,267.04,266.85
1416,268.11,270.08,266.64,269.61,268.42
1417,269.57,270.63,267.28,267.80,269.30
1418,267.00,272.00,266.59,271.51,271.14
1419,271.70,273.85,271.05,273.39,273.30
1420,276.67,277.40,272.81,275.10,275.38
1421,274.32,277.45,273.88,277.26,278.20
1422,278.51,283.43,277.23,283.18,281.26
1423,284.16,285.01,280.03,282.30,282.80
1424,283.54,284.36,282.18,283.73,284.19
1425,284.25,287.82,283.82,286.01,286.76
1426,288.67,291.01,286.89,290.90,289.62
1427,294.16,294.37,287.96,293.65,288.38
1428,289.13,289.64,275.86,278.76,281.25
1429,276.97,280.24,263.62,275.05,273.28
1430,264.03,269.85,261.55,261.83,267.61
1431,267.35,271.63,264.79,269.52,266.35
1432,272.49,273.71,262.42,264.15,265.04
1433,265.90,266.94,258.87,262.31,264.44
1434,266.11,268.88,264.75,266.88,266.57
1435,270.64,272.01,266.85,270.67,268.07
1436,271.46,271.93,266.00,266.35,266.11
1437,259.50,266.15,258.66,262.19,262.61
1438,263.62,263.91,254.73,258.84,260.29
1439,254.57,259.60,252.29,259.46,260.46
1440,261.87,264.87,258.52,264.28,260.73
1441,263.96,264.15,255.33,256.21,258.85
1442,253.53,260.62,253.36,257.41,259.26
1443,257.91,264.21,256.35,263.39,263.17
1444,268.26,268.86,263.50,268.86,266.84
1445,268.30,269.36,267.09,267.65,268.43
1446,267.84,272.63,267.57,269.48,269.91
1447,273.31,274.37,271.42,273.76,270.57
1448,267.72,273.75,265.21,266.06,269.43
1449,268.03,272.05,267.92,271.73,269.28
1450,271.04,272.73,266.00,266.88,269.37
1451,269.53,272.30,268.94,271.50,270.98
1452,273.90,273.97,271.88,272.94,273.87
1453,274.59,277.19,274.21,277.12,278.27
1454,281.81,288.51,280.76,285.67,283.02
1455,287.48,288.12,284.29,285.66,284.58
1456,286.47,287.44,281.53,283.27,283.33
1457,278.56,281.97,277.92,281.37,281.39
1458,283.02,284.45,279.48,279.83,279.09
1459,281.75,282.71,274.28,275.26,276.76
1460,276.00,278.97,274.44,275.86,275.81
1461,276.11,278.68,275.16,275.64,275.70
1462,276.48,277.38,272.37,275.63,275.63
1463,276.20,276.34,273.30,276.18,274.94
1464,273.89,276.72,268.44,272.03,273.34
1465,273.03,274.98,271.77,274.16,270.92
1466,269.65,270.26,263.22,263.47,267.38
1467,264.79,271.08,264.32,268.08,265.35
1468,266.09,266.96,259.04,261.28,263.37
1469,263.67,265.29,258.94,261.86,263.70
1470,263.78,268.49,262.69,266.39,268.71
1471,275.06,280.08,273.39,278.28,276.81
1472,284.70,286.50,283.22,285.54,282.86
1473,284.88,286.48,281.11,285.75,283.57
1474,288.70,290.14,279.45,279.91,280.36
1475,276.59,278.04,272.18,274.89,278.18
1476,277.43,281.52,274.86,281.04,279.27
1477,282.01,283.29,278.61,279.73,280.63
1478,281.44,282.80,279.21,282.18,282.11
1479,281.88,284.68,281.27,284.38,283.34
1480,284.57,284.90,282.84,283.48,283.14
1481,282.93,284.55,281.30,281.38,282.54
1482,280.83,283.90,280.16,283.58,282.52
1483,283.51,284.25,281.56,281.64,282.26
1484,282.64,283.94,279.40,281.65,282.90
1485,282.72,286.11,280.92,285.61,285.11
1486,286.68,288.01,285.73,287.37,287.49
1487,289.34,291.14,288.94,290.02,289.51
1488,290.34,290.95,285.91,290.61,291.39
1489,292.89,295.96,291.78,294.33,293.39
1490,293.16,295.05,291.32,294.71,294.62
1491,295.02,296.68,294.40,295.13,295.39
1492,295.18,296.48,294.50,296.33,296.47
1493,296.51,298.38,296.33,298.01,297.51
1494,297.53,299.32,295.78,299.02,296.83
1495,298.80,299.08,291.18,292.25,294.39
1496,290.21,294.55,289.12,293.42,293.27
1497,291.76,292.90,289.49,292.77,293.63
1498,293.96,296.84,293.90,294.89,295.27
1499,297.15,298.05,294.96,298.05,297.62
1500,298.44,300.47,297.40,299.69,299.61
1501,301.29,301.88,300.08,301.64,300.76
1502,302.29,302.60,298.36,300.73,300.78
1503,297.78,300.70,295.00,300.17,300.53
1504,301.07,301.91,298.16,300.99,300.42
1505,301.04,301.39,299.32,299.47,300.35
1506,299.73,301.24,299.66,300.79,301.34
1507,303.41,304.30,301.57,303.82,303.01
1508,305.16,305.78,303.19,304.10,303.92
1509,305.26,305.58,303.48,304.11,304.13
1510,304.01,305.34,302.93,304.85,303.54
1511,306.19,306.36,296.54,300.55,302.26
1512,299.56,303.30,299.56,303.03,301.63
1513,298.31,303.05,297.31,298.83,302.07
1514,301.49,306.89,301.46,306.06,305.13
1515,308.35,310.34,306.16,310.00,307.36
1516,307.03,308.21,304.86,305.51,306.54
1517,305.55,306.64,302.39,305.03,305.84
1518,305.29,307.89,304.69,307.09,306.00
1519,307.54,308.54,304.97,305.45,305.34
1520,305.23,306.19,301.78,303.03,305.28
1521,305.35,307.95,304.25,307.45,308.40
1522,311.07,315.54,307.55,314.60,313.11
1523,315.94,317.87,314.56,317.12,315.98
1524,316.08,317.21,315.51,316.20,317.08
1525,319.60,320.96,312.31,318.82,317.90
1526,319.54,320.42,317.95,319.28,316.64
1527,317.02,317.03,308.37,310.38,313.10
1528,311.59,317.18,310.97,312.22,310.54
1529,310.53,311.64,303.90,305.65,309.75
1530,309.10,314.38,307.07,313.29,312.80
1531,316.26,319.56,316.10,318.40,316.49
1532,320.48,320.85,317.08,317.14,318.36
1533,318.54,320.98,317.21,320.89,320.27
1534,321.84,322.99,320.20,321.98,322.12
1535,323.67,324.29,322.02,324.13,323.44
1536,323.20,325.33,323.19,324.06,323.86
1537,325.50,325.96,320.17,323.33,324.10
1538,324.86,325.51,322.71,325.10,325.11
1539,324.26,327.09,323.21,326.92,326.04
1540,327.72,328.61,324.87,326.04,325.71
1541,323.05,326.15,320.82,324.47,324.48
1542,320.88,324.41,319.06,323.05,322.79
1543,324.40,324.53,320.62,321.64,319.74
1544,317.25,318.52,313.10,313.31,315.51
1545,308.02,314.05,302.19,312.38,313.25
1546,309.71,315.26,307.01,314.95,311.29
1547,312.29,314.85,302.43,303.97,307.63
1548,306.90,310.07,302.07,305.24,307.66
1549,310.23,314.77,308.94,314.43,310.07
1550,315.07,315.14,309.13,309.38,307.74
1551,308.28,309.23,300.35,300.40,301.88
1552,300.04,303.20,291.61,295.49,298.14
1553,298.11,300.84,289.03,299.94,296.99
1554,299.39,301.28,291.03,291.44,296.82
1555,298.76,304.85,298.23,302.94,300.09
1556,307.21,307.51,301.39,302.07,303.72
1557,306.83,310.80,305.93,309.03,306.54
1558,304.97,309.22,302.57,306.53,307.93
1559,306.85,309.96,305.20,309.80,309.48
1560,312.00,315.02,310.06,311.50,310.89
1561,308.46,314.68,306.74,312.78,309.74
1562,307.90,308.88,302.75,303.20,306.34
1563,303.04,305.82,300.89,304.27,305.87
1564,306.67,312.05,306.67,309.98,307.78
1565,311.07,312.39,307.81,308.62,307.31
1566,310.00,310.04,303.27,303.42,304.94
1567,301.57,304.41,299.06,302.89,304.51
1568,302.68,307.76,301.28,307.44,306.13
1569,306.90,308.40,304.00,307.35,306.96
1570,305.38,306.38,303.10,305.80,307.75
1571,307.59,312.05,307.25,310.48,310.96
1572,314.32,315.91,314.06,315.78,315.87
1573,318.27,322.85,318.02,322.08,320.08
1574,321.77,323.81,321.08,321.86,322.01
1575,321.38,323.47,320.45,322.63,323.43
1576,325.50,326.19,324.70,326.00,325.57
1577,324.64,328.18,323.90,327.98,327.32
1578,326.94,327.97,325.66,327.55,328.50
1579,329.08,331.84,328.86,331.37,329.41
1580,331.62,331.74,326.57,327.39,329.74
1581,330.27,332.74,327.11,332.35,331.11
1582,332.88,332.96,330.87,332.74,331.51
1583,331.17,332.32,327.77,329.70,329.96
1584,329.04,330.32,325.32,327.30,328.71
1585,326.01,330.28,324.92,330.10,328.47
1586,329.71,330.69,324.96,326.12,328.34
1587,326.75,331.54,326.75,330.22,329.77
1588,330.47,332.66,329.72,332.37,331.18
1589,332.67,332.88,329.98,330.93,330.97
1590,330.60,331.62,329.16,329.81,330.42
1591,333.09,333.51,327.77,331.00,330.03
1592,328.55,331.04,327.92,328.83,328.67
1593,330.04,330.79,326.63,327.08,325.97
1594,324.52,324.84,317.37,321.19,322.70
1595,323.25,324.11,319.34,320.12,321.41
1596,319.85,322.68,317.61,322.53,322.31
1597,325.31,327.53,322.70,325.14,322.01
1598,323.76,323.94,316.73,316.93,318.67
1599,311.04,317.29,310.38,316.50,314.76
1600,311.55,313.88,307.44,308.30,311.55
1601,311.25,313.67,308.31,310.69,312.18
1602,313.86,318.46,313.35,317.55,314.94
1603,315.83,317.53,312.74,315.62,315.31
1604,316.57,317.80,313.22,313.49,314.48
1605,308.08,314.15,307.73,313.85,315.47
1606,315.34,320.78,315.11,319.92,317.94
1607,321.48,321.90,317.79,318.15,319.91
1608,320.45,324.63,318.04,323.50,322.24
1609,325.02,325.74,322.77,323.95,323.88
1610,324.62,325.54,323.93,325.08,324.44
1611,324.63,325.48,323.66,323.86,324.40
1612,325.07,326.48,324.56,324.88,324.36
1613,326.21,326.69,322.45,323.80,324.12
1614,324.22,325.28,322.71,324.44,323.58
1615,321.59,322.87,319.38,321.06,323.53
1616,322.86,326.95,322.79,326.51,325.40
1617,325.97,327.54,325.28,327.48,327.05
1618,329.23,330.10,325.95,327.64,327.70
1619,329.01,329.79,327.53,327.71,328.67
1620,328.05,331.24,327.61,331.13,330.54
1621,331.14,332.00,330.49,331.99,332.42
1622,332.42,335.19,331.24,335.18,333.60
1623,334.82,335.14,332.27,332.99,333.29
1624,333.45,334.52,328.31,331.77,333.26
1625,330.76,337.00,330.71,335.98,334.21
1626,334.32,335.47,332.60,333.35,334.62
1627,333.54,335.74,331.32,335.42,335.82
1628,335.21,338.99,334.91,338.55,337.73
1629,338.49,339.86,337.87,338.71,339.11
1630,340.65,342.33,340.10,340.81,340.26
1631,341.37,341.61,339.78,340.39,341.62
1632,341.67,344.66,341.61,344.53,343.71
1633,344.35,345.80,343.51,345.77,345.12
1634,345.62,346.01,344.64,345.23,345.52
1635,344.88,345.87,343.52,345.36,346.51
1636,347.26,349.65,347.03,349.33,348.67
1637,349.93,351.12,347.23,350.84,350.39
1638,353.04,353.34,349.62,351.58,350.80
1639,346.50,350.31,345.22,349.45,350.67
1640,348.87,352.11,348.29,351.64,351.49
1641,353.04,353.47,351.46,353.01,352.57
1642,352.63,355.98,352.15,353.01,353.03
1643,355.36,356.00,352.81,353.64,352.66
1644,353.56,353.76,349.15,351.16,350.93
1645,352.02,353.00,347.96,348.31,348.57
1646,344.86,345.96,342.90,345.46,347.60
1647,346.40,350.93,344.61,349.47,349.32
1648,349.05,352.17,348.82,352.17,352.08
1649,352.38,354.51,352.38,354.50,354.90
1650,355.82,358.92,354.47,358.64,357.32
1651,357.95,359.31,357.08,358.92,357.63
1652,358.66,358.66,350.81,354.97,356.45
1653,356.11,357.91,353.81,356.33,356.21
1654,355.77,358.13,355.77,356.96,356.23
1655,353.03,355.69,353.00,355.10,355.69
1656,356.77,357.35,354.42,355.13,355.82
1657,355.80,357.40,352.60,357.29,356.92
1658,357.25,358.76,356.14,357.80,358.14
1659,358.62,360.31,357.91,360.07,359.00
1660,358.81,359.78,357.38,358.49,358.95
1661,358.95,359.68,357.85,359.16,358.50
1662,359.67,359.96,356.13,357.31,357.69
1663,358.58,359.08,355.37,356.70,357.35
1664,356.19,358.35,354.84,357.99,358.01
1665,358.34,359.57,357.84,359.24,358.76
1666,358.12,359.44,354.26,359.40,358.29
1667,356.64,357.62,353.80,356.23,356.23
1668,355.70,357.10,352.47,352.81,354.51
1669,350.87,356.19,350.61,354.51,355.41
1670,355.58,358.58,355.27,358.18,358.63
1671,359.22,364.23,359.21,363.54,362.22
1672,364.13,365.25,363.67,364.65,364.16
1673,364.90,365.64,364.15,365.07,364.40
1674,364.21,364.89,362.31,362.75,364.52
1675,363.38,366.78,362.90,366.28,366.52
1676,367.06,370.87,367.05,370.39,369.05
1677,370.63,370.70,368.54,370.08,370.17
1678,371.15,372.77,370.49,370.70,370.53
1679,372.05,372.38,369.31,370.52,370.88
1680,369.37,372.06,369.35,371.66,371.44
1681,371.77,372.84,370.61,372.19,371.58
1682,372.01,372.01,368.62,370.89,370.77
1683,371.12,372.23,369.37,369.62,369.23
1684,371.33,372.05,366.48,366.81,367.54
1685,369.15,369.58,364.50,366.56,366.56
1686,368.05,368.78,364.56,365.52,366.58
1687,365.97,368.58,363.68,368.23,367.40
1688,366.90,369.06,364.97,368.49,366.80
1689,368.01,368.06,363.08,364.12,363.25
1690,358.31,360.06,351.95,356.60,359.12
1691,358.43,359.63,355.91,357.04,358.28
1692,357.95,361.84,356.85,360.37,360.37
1693,361.53,364.73,360.89,363.70,362.60
1694,361.43,364.46,361.06,364.04,362.60
1695,360.99,362.01,358.58,361.13,359.05
1696,356.57,361.08,350.41,350.91,353.67
1697,352.18,354.33,349.71,350.34,350.62
1698,351.99,353.65,348.21,349.05,349.77
1699,349.68,352.26,345.56,351.22,348.80
1700,349.60,349.93,341.60,343.85,347.20
1701,344.91,350.74,344.68,348.49,348.22
1702,345.27,350.99,344.36,350.72,350.75
1703,353.77,356.59,353.24,353.94,352.35
1704,355.02,355.25,351.64,352.17,351.74
1705,350.63,354.16,349.38,349.47,350.07
1706,350.92,351.36,347.61,348.25,349.73
1707,350.56,351.71,348.54,351.04,352.21
1708,354.64,357.72,353.98,357.51,356.37
1709,358.73,359.88,357.69,359.76,359.99
1710,358.46,363.59,357.86,363.38,363.02
1711,364.45,366.18,363.43,366.13,365.16
1712,366.58,367.20,364.17,365.65,366.17
1713,364.85,368.08,364.55,367.88,366.56
1714,366.62,367.59,363.12,364.79,366.65
1715,366.21,369.44,364.26,368.52,367.97
1716,370.77,373.19,368.50,369.69,369.62
1717,370.13,373.62,369.87,370.54,371.47
1718,372.44,374.91,371.67,374.66,374.04
1719,371.58,376.67,371.23,376.50,376.25
1720,376.94,377.92,374.85,377.79,377.96
1721,377.17,379.85,377.12,379.37,380.19
1722,379.86,383.81,378.81,383.39,383.59
1723,384.66,389.27,384.12,388.31,386.86
1724,390.08,391.01,387.28,388.68,388.12
1725,388.65,389.68,387.51,388.15,387.31
1726,389.23,389.63,384.12,385.48,384.72
1727,382.70,385.52,377.89,379.82,381.95
1728,382.80,382.98,380.53,380.87,381.92
1729,382.02,385.41,380.42,384.88,383.81
1730,386.06,386.38,382.34,384.79,385.43
1731,384.06,388.03,383.86,387.53,386.98
1732,387.85,389.77,386.77,387.74,388.77
1733,389.78,392.26,387.56,391.75,391.05
1734,393.39,395.21,392.56,393.94,391.83
1735,395.48,398.54,389.26,389.36,390.09
1736,388.20,390.27,383.14,387.59,388.33
1737,385.10,389.12,382.77,388.84,386.83
1738,386.25,387.65,380.07,381.46,385.54
1739,386.04,390.76,385.31,389.74,385.88
1740,388.86,391.21,382.00,384.02,383.58
1741,388.37,390.51,377.02,377.49,380.02
1742,376.20,381.99,374.77,380.21,378.01
1743,381.57,382.58,369.47,373.60,376.62
1744,374.08,377.95,369.86,376.59,379.23
1745,383.25,388.54,383.21,387.93,384.93
1746,388.26,389.87,386.36,389.67,387.29
1747,388.44,390.24,383.74,383.93,386.37
1748,386.75,388.37,383.57,388.11,385.46
1749,388.10,388.42,382.13,382.50,383.12
1750,377.66,380.38,374.08,378.54,381.86
1751,378.29,387.53,374.33,387.17,382.08
1752,388.13,388.56,375.62,377.21,379.00
1753,373.79,379.50,372.27,375.33,375.55
1754,370.60,372.48,368.55,371.69,375.30
1755,374.97,380.32,371.21,380.01,379.25
1756,379.72,384.84,379.05,384.64,384.08
1757,384.99,389.01,384.82,387.54,388.24
1758,388.83,393.94,388.81,393.94,391.52
1759,394.84,395.02,391.24,392.12,392.30
1760,392.25,393.52,389.68,392.06,391.72
1761,391.84,394.03,390.30,390.89,390.68
1762,390.21,391.58,387.95,388.44,389.99
1763,389.62,392.44,387.50,392.18,389.36
1764,392.73,392.77,383.99,387.10,385.04
1765,385.41,386.53,374.95,375.20,378.48
1766,373.38,378.19,371.14,374.94,374.38
1767,374.95,376.64,369.10,370.88,372.33
1768,365.96,371.64,360.58,371.12,372.81
1769,370.39,376.87,368.30,376.70,375.19
1770,379.28,380.98,375.91,378.19,375.00
1771,379.58,380.26,367.80,368.73,371.57
1772,366.20,371.36,366.00,371.03,368.02
1773,365.20,367.33,361.03,361.79,362.98
1774,363.35,365.83,357.55,357.82,357.61
1775,361.05,365.03,352.63,353.17,351.96
1776,350.97,353.62,343.09,343.38,346.41
1777,337.73,345.61,326.25,344.95,342.65
1778,338.48,342.73,333.60,336.95,338.87
1779,344.57,348.44,332.72,336.42,336.37
1780,341.14,342.97,332.01,333.04,337.36
1781,334.92,343.70,329.96,343.48,343.87
1782,344.85,355.05,343.21,354.47,351.77
1783,355.81,357.53,350.65,356.88,356.00
1784,361.02,361.35,355.68,359.78,354.96
1785,350.05,353.37,344.13,345.19,350.24
1786,345.71,352.86,343.65,349.55,348.29
1787,350.14,352.51,345.48,346.74,348.73
1788,345.59,351.72,344.46,350.63,351.38
1789,355.16,358.14,353.56,358.06,353.15
1790,351.02,357.83,348.11,349.96,348.85
1791,349.96,351.56,337.62,338.86,342.70
1792,338.30,342.68,335.76,339.27,341.93
1793,344.57,347.94,343.50,347.71,344.93
1794,345.46,348.65,342.42,347.62,344.28
1795,344.40,345.10,336.86,337.28,338.93
1796,338.22,338.61,331.12,333.44,333.67
1797,330.49,335.91,326.45,330.09,329.27
1798,333.25,334.09,321.32,321.63,327.34
1799,311.30,332.98,310.74,332.44,331.24
1800,333.24,337.80,329.41,337.60,335.84
1801,334.41,340.30,333.25,338.60,336.87
1802,337.58,339.85,330.89,333.42,336.17
1803,334.97,340.35,332.20,339.01,336.10
1804,341.66,341.76,332.30,334.17,333.48
1805,331.81,333.24,327.00,329.33,327.44
1806,329.32,330.48,316.98,317.18,320.79
1807,316.39,325.33,312.38,315.71,319.61
1808,323.91,328.43,321.31,327.07,322.70
1809,323.00,324.65,318.99,323.44,321.92
1810,326.42,326.73,316.24,316.73,317.43
1811,315.49,318.87,309.94,310.65,315.80
1812,313.29,321.17,311.68,320.39,321.41
1813,324.32,332.39,320.64,332.27,329.98
1814,330.37,336.36,329.07,336.30,336.58
1815,334.64,343.47,333.48,343.18,341.08
1816,342.34,344.57,337.83,342.23,343.90
1817,342.73,349.82,342.34,348.95,346.01
1818,346.07,349.64,343.88,343.94,347.20
1819,345.86,351.63,343.70,351.58,349.78
1820,351.52,352.58,346.98,351.29,352.83
1821,351.28,356.82,350.04,356.72,356.75
1822,360.62,363.49,357.85,362.86,359.65
1823,361.00,362.66,357.37,358.86,358.47
1824,359.00,359.35,353.57,354.41,355.88
1825,354.67,355.45,350.55,353.73,355.80
1826,354.57,361.02,354.31,361.01,356.49
1827,359.56,360.27,351.86,353.00,352.84
1828,347.67,348.78,342.70,345.33,347.79
1829,344.34,348.36,340.87,346.16,344.58
1830,344.42,345.17,340.68,341.32,340.35
1831,337.07,337.99,332.90,333.24,335.54
1832,338.00,339.89,330.46,331.83,334.13
1833,332.18,339.64,331.45,338.58,334.64
1834,338.67,339.19,330.62,330.84,333.08
1835,329.78,333.39,328.26,331.09,333.17
1836,330.45,339.07,329.42,338.49,334.78
1837,339.30,339.76,332.33,333.56,332.39
1838,337.45,340.07,325.73,326.65,326.51
1839,326.81,328.03,317.67,318.10,321.42
1840,316.47,322.50,315.20,322.19,318.02
1841,320.12,320.31,309.75,310.02,313.57
1842,310.12,315.64,307.93,309.65,312.73
1843,314.63,322.49,310.40,320.65,313.81
1844,316.44,319.89,305.59,306.22,311.26
1845,305.81,311.57,302.70,311.33,310.94
1846,311.36,313.96,308.89,311.67,313.69
1847,312.15,322.88,306.85,322.21,314.57
1848,317.88,317.95,302.67,305.98,308.60
1849,303.97,308.02,298.26,302.31,300.78
1850,296.67,302.41,289.09,290.48,294.59
1851,297.68,298.90,289.92,294.01,291.07
1852,291.75,297.27,284.42,285.29,287.82
1853,281.00,289.12,278.55,284.62,287.96
1854,289.09,296.20,287.48,295.17,291.59
1855,293.42,295.48,290.46,291.75,293.81
1856,297.62,299.68,293.81,299.30,293.16
1857,294.78,295.47,283.35,284.61,287.96
1858,282.80,287.79,281.13,283.08,284.00
